Fecha,Índice general,"1. Alimentos, bebidas y tabaco","1. Alimentos, bebidas y tabaco, 1.1. Alimentos",1.1.6. Frutas y hortalizas,046 Aguacate,047 Durazno,048 Guayaba,049 Limón,050 Manzana,051 Melón,052 Naranja,055 Papaya,056 Pera,057 Piña,058 Plátanos,059 Sandía,060 Uva,061 Calabacita,062 Cebolla,063 Chayote,064 Chile poblano,066 Chile serrano,068 Ejotes,071 Jitomate,072 Lechuga y col,073 Nopales,077 Papa y otros tubérculos,079 Pepino,080 Tomate verde,082 Zanahoria,065 Chile seco,069 Frijol
Sep-12,81.75836409,78.07609926,78.09236498,79.76442946,57.09609581,70.95223687,72.86030736,55.53721593,79.03649529,98.93516094,49.16463277,87.57426212,89.5674975,87.41247012,63.48715818,73.65790097,75.05876289,89.97196087,88.74633932,70.88032811,69.47299768,114.2172878,73.35038871,92.51019254,61.22838377,64.75285082,49.3873336,70.14239982,59.50795731,74.35467205,71.03451892,92.38732033
Oct-12,82.06791912,78.36941841,78.39268364,80.43116733,49.22629217,75.72422736,69.9812371,55.45208145,78.2121353,96.96866201,39.24886944,82.31849673,85.65641388,87.60702755,66.07499935,79.586196,87.90618557,94.52676179,95.74374459,71.94228797,72.19941026,113.2504626,84.5580367,96.49064628,63.65422536,69.477291,45.09019169,81.01924421,56.0351994,80.65390704,72.07939484,92.60123344
Nov-12,81.99472384,78.27596557,78.26562574,79.90555818,44.51409534,70.15690512,65.20579579,57.02967545,77.58888292,91.28926736,37.5166617,78.0905381,78.82417064,79.34840035,63.99680578,75.63136697,101.556701,93.62327871,98.89231143,73.48176359,84.17155823,142.6235314,75.98027057,81.47396758,61.60999277,68.00446453,39.8179212,76.12907974,55.89290395,78.30769085,71.61595238,93.96164575
Dic 2012,82.1426393,78.59247739,78.59787874,79.22127458,42.56446818,75.02226064,63.86603663,57.6395163,75.02279823,74.00441722,33.05710929,69.1240391,80.49245772,69.01421443,67.61822526,71.05346284,114.0484536,93.36407253,98.32101725,74.22586788,88.84448976,104.2400418,64.09513213,89.43487506,58.457108,65.87912989,37.94472901,74.55201089,62.99719154,78.31527458,70.01979627,95.26451419
Ene 2013,82.14187685,78.08633133,78.04752101,76.03023969,39.3772672,78.07477847,70.5930709,77.02237821,73.07090704,79.3908483,34.57172594,64.91031603,79.99233987,60.05031658,70.91957306,75.31548606,109.1061856,94.5566702,101.3315024,70.39109418,79.57946372,74.17638361,60.8338235,79.3232936,58.91035735,69.63261292,36.68959777,87.28998786,60.46957499,75.70931566,70.58484209,96.89388158
Feb-13,82.52920187,78.23162663,78.04072647,75.87080237,41.08162158,68.24897342,69.40642708,80.08026965,73.03406751,82.81988813,31.55344829,67.90262883,76.08272936,65.06436329,74.22806243,92.43781095,114.4360825,106.917565,119.04845,92.26600264,83.7076639,72.32595819,65.12695859,69.97834696,61.47735172,70.12199405,43.19850391,98.27059646,71.28927167,73.21806065,67.6435885,92.05081375
Mar-13,83.00802098,79.29371478,79.28344782,79.81020094,41.60759045,73.8508753,67.77047761,104.6806588,66.91930935,80.64694855,31.58175035,65.19407801,73.57845737,66.64514235,71.83174488,85.10463555,110.642268,151.0623715,124.2394125,103.5066647,92.74946951,80.88483979,92.23578935,78.56738778,60.9106127,68.12154136,46.23178056,110.2491077,116.0037446,69.4205083,68.40856353,92.82015036
Abr 2013,83.15059929,79.94583828,79.76993688,81.84855744,47.37217342,80.05964988,73.01405021,118.3681979,62.44481619,83.53104579,33.13623333,68.09338521,77.42030523,74.34106252,74.09626821,77.07731185,99.18556701,170.9900928,106.5702624,125.1135198,88.85000138,110.6758037,109.3232891,72.075376,61.67454001,69.70676158,52.65437395,87.7182912,144.9226737,69.39396525,68.40987454,91.97950938
May-13,83.14297478,80.00723066,79.82293429,80.23053568,49.14782281,79.0170737,80.94969157,92.42303148,64.31034587,79.34227403,34.1307616,70.31033501,76.35893583,93.13933498,69.94117953,76.16678512,106.9360825,109.7389245,75.18929336,104.527611,103.9196774,127.9263725,80.35702896,82.81509081,58.83587976,66.12108866,54.57945654,68.73311992,122.9477626,68.50761691,69.72809628,94.17868625
Jun-13,82.84561896,79.04541672,78.74464081,73.11612224,59.10222091,69.57856062,80.38931456,59.32483147,59.10872493,80.65074341,39.62440429,70.69089874,79.99013022,88.95467315,65.99124834,77.28816236,86.3371134,76.7175525,64.16475729,75.39329134,79.36818512,77.69661877,63.41693301,82.55076761,61.64687691,67.17243855,56.0236538,56.12834382,61.77494851,68.06302079,67.5852485,90.14248364
Jul-13,82.50556589,77.87759724,77.45503713,71.14260867,65.87121161,64.19537497,81.70648293,56.78990896,59.69755349,73.65301274,42.69563418,73.09955395,90.85498792,85.33020252,68.07333732,77.37423991,75.18350515,93.51236837,63.11548791,75.16039256,71.90545742,59.99539607,68.99985118,72.28605427,69.26345207,66.17962707,56.4896399,51.58847555,49.82138176,67.97770384,67.14016021,90.62973017
Ago 2013,82.73887584,78.29438328,77.85591499,73.35794822,71.19815978,67.27123406,77.28182634,63.13155883,62.30168556,78.95899269,45.35602773,80.25339281,93.14566024,94.5146547,69.43023346,70.3822159,61.95773196,107.2565269,73.25918395,69.57521605,67.95362894,66.68260334,73.46661092,80.83803133,60.93401995,66.81028091,54.64521863,74.53066932,49.38026587,73.64654135,66.82092898,90.47961571
Sep-13,83.31300131,79.59044462,79.20123389,77.07688083,62.97457145,62.67387076,69.00042044,67.59330044,62.48950677,91.1253292,49.03377379,81.25652463,89.21689942,107.958405,68.46417534,70.03237779,67.06907216,91.48482772,95.65952992,66.23846492,72.22788694,82.38554366,87.87745643,95.42457523,64.58909648,67.41205579,52.95595481,81.71689296,65.16532485,73.11852421,63.28185429,89.19363515
Oct-13,83.23065662,78.7834759,78.30979025,76.4383687,55.0195725,62.10676464,63.94384934,58.87136007,63.01129947,93.42349932,43.57117207,78.68558413,77.38863355,110.2016856,65.68805672,80.17768301,71.33917526,84.47255281,102.7525302,73.42903179,75.47882162,90.02718089,79.82198159,91.29781714,63.81027365,72.02098017,47.71964797,82.40203113,67.65399738,73.10714861,64.04879584,89.04664807
Nov-13,83.49675196,79.57680187,79.24607785,84.01431122,51.944919,73.56559326,60.08270738,61.78504413,65.17033753,92.33892696,36.9399692,85.52434279,70.27650109,112.0063734,66.60412393,86.38632236,91.44123711,92.62633186,138.8639364,63.74102827,103.9536657,144.7147777,83.59991212,106.4890857,63.79395951,89.28200685,47.22232212,57.26533466,74.48567684,77.63368692,65.60168858,88.0752824
Dic 2013,84.06554027,80.8182922,80.55810351,88.32674733,50.21097046,74.34882213,67.93802594,73.09403016,65.16429827,104.6137966,36.40223008,84.17955775,65.81668729,104.6199002,69.73602202,87.16181,92.1371134,96.84092467,124.5739951,71.44719496,121.3464877,141.1874596,78.78802911,143.3704621,64.34154715,96.45725525,49.35136996,59.5783199,68.4508519,84.89510755,65.09629377,86.71049175
Ene 2014,84.84857727,82.36674443,82.03251867,83.21788749,48.94111211,86.04192781,68.23923643,104.9899229,60.3461708,94.76536351,34.52029532,75.86219987,61.39443757,97.11182859,71.21951853,89.76150991,87.66185567,99.94267556,151.6069071,66.62223524,110.8927899,128.3256749,80.61852894,94.24828824,60.23747712,89.38269292,58.24826219,77.69510984,59.3222243,83.09207595,66.38239574,86.5084627
Feb-14,84.94464607,81.60547893,81.11185851,77.25004959,48.87116229,90.89431597,67.4083975,181.0271735,59.37143306,92.2706194,33.11249612,89.28727342,63.24686229,95.10671307,83.06541668,107.3616047,111.085567,79.59249797,160.6171191,70.15966017,82.98564224,99.23238333,77.11272846,59.37128143,64.46922302,83.82856831,57.81001947,74.65651102,48.05991387,69.42714406,66.33651035,82.9601321
Mar-14,85.27859953,81.30602055,80.68108468,76.16221412,52.87354776,97.89409985,71.40257409,252.3924526,59.67218857,97.12501044,33.65388712,78.86495207,68.58832715,80.700239,84.27298933,102.3912185,116.057732,74.53174653,151.1387949,67.44104292,83.04627001,94.82323568,72.85857033,50.03023623,65.52042105,75.54265109,60.07110527,69.97755455,50.46096237,72.92419115,66.92712089,77.79181626
Abr 2014,85.20235445,81.20438205,80.65458597,73.90262881,62.01276136,98.2934947,78.4722353,186.5418028,60.06957236,91.80309206,37.21659901,79.07563823,68.02191975,89.3261772,73.15293323,77.73434415,103.6402062,70.81936569,95.20886758,62.56188663,101.3310552,86.02973076,56.45777378,70.97321655,61.62134173,69.47494946,57.70777996,70.0783751,48.92192473,68.1549735,67.24831863,80.02601984
May-14,85.46539998,82.05773612,81.48759657,72.35860428,68.3764018,84.75297169,96.70425523,91.57168671,58.73912177,89.24763011,41.156976,83.00180317,72.12818926,89.57859868,80.50354481,74.47840164,98.30309278,78.80366378,75.46393943,61.66837557,114.6664095,94.64616147,64.15820394,55.04262333,65.05865997,72.23718204,65.90903253,68.16204879,46.15914623,69.86700035,69.91229335,79.26794181
Jun-14,85.81384001,82.82445872,82.20102326,71.56980913,72.99622899,84.18586557,86.22526779,62.82750712,60.02065429,89.17932254,47.56267537,72.76549302,80.23687467,87.60451172,76.50362272,70.81892127,81.96494845,75.1174528,68.99913509,76.69400908,69.40042807,84.82297007,65.60531221,62.74505979,63.65848122,67.28561282,70.24419316,68.09434448,43.03164201,68.18530842,72.4976074,79.27857491
Jul-14,86.08298515,83.23374125,82.56860787,73.46322262,72.62764722,72.72444348,77.80141443,63.30009035,60.61008678,86.02123606,54.73192168,69.78456866,82.6601261,89.94171663,73.85215675,70.88288715,66.94639175,92.25123061,82.64267181,79.78174894,69.95985707,89.23388846,68.04172661,71.92614556,64.51674682,68.53131025,68.4943049,77.84744453,47.2870249,69.28210524,72.22491708,77.97195361
Ago 2014,86.24767452,83.92406445,83.26912493,74.71659826,73.52354305,74.33499027,71.39755392,67.55507679,64.47280216,84.47217226,61.49580947,72.82053715,84.56116316,111.7422114,75.54795232,74.72952697,66.6257732,85.30375724,86.14478855,70.03076022,71.89167838,92.60980814,66.88163051,73.30725865,68.0455661,72.24264562,65.79908652,74.32166906,56.43063097,69.84140527,72.3330755,77.37962697
Sep-14,86.35136784,84.42543554,83.82899502,77.7253101,64.39733294,76.07434623,66.47715507,64.75258878,67.35534445,105.4775078,62.22253331,77.66347158,91.05238348,132.5430836,73.74113797,93.78109453,61.49484536,85.72496729,104.2835683,65.26439139,82.41886442,104.5534631,80.7056956,87.13984745,67.71077159,71.4652555,58.54830175,75.92007948,66.75004681,72.07386552,73.06789727,75.28990856
Oct-14,86.88660831,84.95204573,84.45137488,79.5767664,54.70793706,75.68100281,68.2298236,68.58190284,70.37437418,105.6080512,44.80094218,77.52870836,81.95892994,128.2385006,73.19253642,100.8923636,80.40618557,85.89444825,139.2106581,71.07221327,77.03309725,104.228532,77.09217697,88.16007647,71.20270673,73.52424661,58.80056103,81.81771351,52.26511889,77.01940487,72.73031189,75.28990856
Nov-14,87.12296807,85.44113835,85.06288347,81.28556825,50.71855509,87.54095526,68.71238791,76.87990826,65.13953727,95.66322852,37.8903706,76.63851191,73.65874138,110.7451046,72.4076142,116.4352839,90.04948454,87.29391239,128.9319151,71.59074264,76.95960904,107.8806874,74.81733979,105.8765581,69.45922174,80.7244714,54.14994785,74.93100784,54.48417899,78.80347714,72.66345032,76.94054216
Dic 2014,87.80764891,86.30199593,85.97539018,84.36446302,48.48823184,90.41452345,76.81495008,85.86593926,62.48346751,101.8215351,34.22692774,76.01689285,72.83085852,110.1413057,73.82294128,125.7292901,94.98659794,109.3750389,101.8216166,69.99560568,104.5140133,90.48137622,79.48111035,146.6389014,67.98243747,85.40676392,52.73503527,78.14107517,63.04587156,78.5247751,70.37770232,76.17933674
Ene 2015,87.658971,86.08644047,85.67643042,78.0647819,49.58545761,87.38534688,83.37255345,84.53158663,61.84028554,114.4159324,34.40191358,92.43997343,73.18734901,105.0308189,77.64562287,139.3800837,82.52989691,102.4499969,96.26724125,81.93496411,82.29301586,74.49600255,82.30233366,91.99715194,70.10114766,96.54857518,65.04641879,81.29153328,83.21812395,81.18666401,74.44642553,75.25738376
Feb-15,87.70471805,85.53595547,85.03706422,74.59530385,51.43957636,86.40242057,81.44794392,81.75516019,58.6292071,110.5155703,33.38303946,101.7604631,75.53105297,94.71759822,78.7214013,117.4871673,107.5597938,86.13620786,85.80186031,93.71759191,69.79450859,68.70479074,80.03741788,66.506057,66.11340455,92.19721982,71.13249521,73.20749163,88.85227485,73.94609865,76.7760924,79.48873516
Mar-15,88.16142609,86.31632082,85.69613459,77.61698427,55.57244515,91.77350335,82.25242694,96.78747654,54.59739224,93.29978673,34.5988107,78.58973142,72.4213364,94.95744056,76.50037655,86.20784964,106.4896907,95.50750826,85.42934313,79.42434451,70.79119244,77.69219191,81.81547598,95.42359987,58.36560696,82.77253534,63.27238352,73.40398131,80.65455907,75.45810464,79.70816891,79.91155756
Abr 2015,88.09890512,86.61782562,85.92986676,77.73141297,58.40630983,90.69202507,81.65941879,91.71936896,53.50005737,88.82336422,34.73849506,79.90414729,74.41002298,97.6904692,71.94536058,89.10684672,99.98659794,86.66209733,84.95819614,88.3492017,84.59411543,97.57408342,81.57098413,93.52944619,62.65977217,80.18201544,63.88736186,74.55716231,75.22336641,75.80316431,86.10524798,79.68075658
May-15,87.77638842,85.61985839,84.99222025,76.67180324,59.95058673,91.18824292,81.65063348,76.00423935,54.64570638,90.1234849,38.38063531,83.15744519,70.31480172,91.71873035,71.71293531,93.77951512,100.4896907,78.18431055,76.55266073,83.70587374,101.8436355,121.1488574,84.29937141,80.92386322,63.35631499,77.85530865,67.49913944,62.39761563,74.10222805,73.35646371,90.1988804,79.78208384
Jun-15,87.83890939,85.76788224,85.1022918,77.70089865,65.1672294,84.76075211,83.74969408,68.10758218,55.71405277,84.08737297,46.98415693,76.38986429,73.08202227,88.69302696,73.07307762,79.85232567,87.44123711,78.29272852,77.40846395,86.02900249,111.0902895,126.495613,82.6913946,85.96551119,62.49734009,77.0630888,67.28387133,59.20815395,72.22767272,73.99065305,91.26473249,80.44508938
Jul-15,87.93192839,85.761743,85.04249985,79.51192347,64.46190201,70.072185,84.85789768,70.5747446,55.6470169,78.93015172,57.91453387,78.29742811,74.20820812,93.74145666,74.49294933,86.60585959,73.29381443,78.32637548,87.53091665,75.79170939,99.89252349,123.9368908,82.88486206,96.54721729,66.3212325,79.22354649,64.46380773,72.72325864,68.42389066,76.55584943,90.91928104,79.58630956
Ago 2015,88.12101619,86.09803681,85.46444078,80.19544421,64.57131071,75.02226064,86.59487817,81.71172423,60.0750077,87.77218668,65.90940907,85.31080953,79.21159625,103.0483458,73.6859532,85.44262813,78.53608247,74.03825784,87.07418479,70.39988282,99.1245717,122.0979752,83.31006527,98.14291009,67.82922643,78.82704631,62.09996866,74.59101446,62.74705111,75.56522481,90.91928104,79.48185491
Sep-15,88.36805026,86.61918989,85.92443113,81.79897167,58.47491447,80.17116922,85.52244332,81.36423657,66.06777266,100.9206342,61.47359387,84.93214387,80.55064522,126.9042727,70.23787883,90.45881703,76.09278351,71.89731447,114.1586878,69.93994434,105.80465,118.7034627,88.5393561,101.4181769,65.51545587,77.20904458,53.50517106,88.75666924,60.07863696,85.54256842,90.94746778,80.36002452
Oct-15,88.6806551,86.67512517,85.90132969,82.60378683,55.67243753,85.4653123,83.89025898,79.96559872,64.18352126,117.23324,49.60377117,85.56040619,76.21899122,137.2652941,69.57566157,101.8960752,80.20618557,77.82291732,130.3021107,74.86597334,98.03970201,121.6570604,85.73726694,95.55137233,68.30588302,79.79097884,50.1358912,95.50870221,58.52536978,83.25512613,94.10438271,81.41145123
Nov-15,88.80950929,87.01755822,86.27434993,86.11598493,54.1564096,89.97968446,76.04247068,77.94669539,70.33693072,100.1381331,42.0732932,83.1213818,79.28083201,131.8445218,70.40667931,102.3619995,92.75670103,81.12031902,139.0247788,74.96411308,110.6787555,127.5075921,92.47886386,102.1623783,69.13861344,91.5611024,52.1601307,89.6029731,80.63508706,83.76987174,96.96697563,81.41207671
Dic 2015,89.35008692,88.23653802,87.65160317,89.28489694,50.84051888,90.87961962,78.80984205,71.95948294,71.55263523,118.5940785,36.78506869,76.17348391,78.39991751,131.8378129,71.13511829,110.103451,111.0092784,88.28712069,120.0575088,80.6225282,115.6217562,117.379833,92.09972433,132.6629343,70.5331177,84.46000265,51.91146778,100.2303418,85.35779817,86.03645878,98.67587871,81.21380052
Ene 2016,90.05077922,89.68266961,89.23405152,96.4115161,51.55436581,102.116274,82.7883306,75.37702412,75.46789224,116.1828214,36.30880285,81.51181551,84.4219551,124.4823682,77.54823798,125.5184395,123.2659794,129.0610007,163.4371728,79.25736048,115.1064201,116.9185547,92.28610507,152.3467218,72.36952235,87.46809656,53.87456908,130.5729109,87.58809212,88.73152651,100.7505539,82.3177673
Feb-16,90.29552594,89.87707881,89.47118096,98.60549563,51.36783295,91.90836395,83.75847939,74.22683995,78.71279056,108.0109596,34.98043202,91.40931954,84.45657298,124.7045998,86.3868907,131.3266998,135.0556701,152.6225933,188.7539262,107.9537132,116.0507436,159.1888231,106.3943476,123.9110079,68.55981615,111.6108991,56.31033544,131.390514,74.669912,86.80431135,102.1906997,86.79805852
Mar-16,90.38778249,89.63833067,89.18241301,95.32825778,53.19190914,81.7730711,81.62678765,108.9495448,78.22179813,116.3649749,38.02305553,91.78134194,87.27019622,128.7156694,94.10561716,113.7755666,132.456701,121.8368746,153.2957528,109.2339241,112.836553,159.9953961,103.569581,109.7536235,72.87171412,94.33894522,53.96653326,116.2961328,72.93016289,88.83864668,100.2032067,89.2355421
Abr 2016,90.08585196,89.14992019,88.64156764,88.6540134,53.50533816,94.62805273,81.40401739,153.0822156,81.37912708,103.8054904,45.82803304,84.92834773,88.70057746,129.305212,87.99958449,117.3007976,128.0690722,105.2389557,114.7489492,111.0766076,104.7951057,124.6566974,98.2573755,87.48122427,79.65910542,87.68507895,55.4554282,102.086323,80.77513574,82.28346083,102.1841446,89.47509976
May-16,90.08356461,89.14446309,88.63884982,84.72453199,63.806795,93.83444997,83.88398376,163.6580026,78.48873375,97.50222,56.99395614,79.14017272,89.80393023,133.5787664,86.90497832,100.7470584,129.1618557,93.71300393,98.15562266,107.6314633,102.0889024,102.8491239,92.52705355,73.06341806,78.47668497,81.1092639,53.23338865,77.27858115,90.83767085,81.97726777,102.8363727,90.70353645
Jun-16,90.170484,88.88866151,88.27466248,85.6010558,97.64591937,87.96628485,92.10954021,97.10195288,84.33293273,94.24470806,76.45086093,83.31973047,102.8371929,141.5170447,84.30934635,96.3681592,112.7237113,86.57860303,91.94118629,102.141497,98.66527039,98.66131903,92.32720804,79.4891052,78.81218879,80.67607964,56.17778371,73.15303382,82.15465269,82.09291964,103.7658796,91.57795319
Jul-16,90.28561408,88.74336621,88.20467872,85.50951284,105.0673267,88.81348606,105.6426765,73.10792967,85.21043827,83.68132243,78.66663826,79.94115972,112.1523481,149.4377123,82.9225855,97.58272131,85.7556701,89.48345691,90.70907242,100.295884,96.87123947,96.95963594,88.76187911,81.84460527,77.55741868,80.5067085,54.2989401,79.61437981,64.04268864,81.27198096,101.3477195,92.40733559
Ago 2016,90.50215011,88.72904132,88.05927557,86.1709107,96.87961007,95.72249838,102.6506523,79.19417611,86.11753622,93.57149905,79.80419844,82.13628167,108.961611,148.7584385,82.81156673,91.95056464,74.34226804,86.98112032,90.56719724,86.21795811,95.36748698,99.68392255,87.05114486,86.4600199,75.78981714,78.5382568,51.20041512,81.51451595,67.73338326,85.04962603,98.32780524,93.43749609
Sep-16,91.24553966,90.69564387,90.20567072,91.20882474,87.43414179,99.33261292,85.63727982,86.18736535,90.08171129,102.750518,73.93684685,86.80174623,101.470155,164.7867835,79.11743319,95.67874911,66.63092784,87.46090099,104.7607848,89.14457302,94.55452366,109.2645223,85.86270188,110.6236467,73.41008072,82.88414858,49.0559543,106.5253707,86.41527804,87.27450255,99.0619715,94.85857967
Oct-16,91.67708683,91.08173372,90.80766696,93.4111957,88.67575118,98.97212016,86.24346593,74.70811036,89.90717646,120.3791829,60.11539936,92.11255576,96.4778151,171.1426056,82.14675254,103.4928532,82.77525773,87.61293539,114.4773379,80.18309653,94.26057082,106.1010917,94.86212786,124.3196848,73.70231661,89.27029917,49.79115397,111.5104684,81.2244898,87.73711003,95.84540556,94.10112711
Nov-16,92.0666992,91.60084039,91.26969567,94.06191355,82.6085007,102.116274,80.15022873,70.56258253,85.3354511,114.2261891,49.82866603,96.68311664,96.27452713,159.7534488,79.08951619,100.140567,91.06494845,83.23135398,106.4291459,87.17445437,105.7853593,119.5029527,100.002126,131.2613386,71.13532224,89.89861147,50.2520024,85.70703168,81.82213069,82.48063779,95.24823997,94.11676403
Dic 2016,92.75595474,92.01080506,91.7507491,92.64223487,81.07588211,104.9042576,82.0760933,82.93140594,85.0214092,114.7422907,45.9455018,90.00759229,91.52524895,156.9860372,80.55937881,97.8551686,104.3381443,87.22786466,120.420163,83.79668961,106.861043,106.1621823,97.30066828,123.800792,72.96959896,91.36831589,48.57506897,80.86396585,74.67215877,80.07090787,89.36114425,93.46188969
Ene 2017,93.54356644,92.04559407,91.77113272,87.80647819,77.13492693,120.1020099,79.56726093,134.0190423,78.87101937,121.1404328,45.61378949,81.35237734,96.32019327,141.0742589,79.69460098,97.07889126,104.9907216,90.66483893,133.5546182,79.27054343,94.68312803,84.15717106,94.49149239,86.24739091,71.90208679,90.06329954,48.86740204,77.17187328,59.74611496,86.71141067,91.52234619,97.75641427
Feb-17,93.875995,92.05991896,91.67532971,84.26986864,77.74922988,113.4592609,81.46174941,137.9491278,80.10906917,124.1421708,43.0681258,84.30767771,94.9126451,145.0442367,86.90238139,96.75669273,115.0010309,89.79624899,108.2006889,74.93188809,86.10154233,88.18295307,80.26348426,61.88283947,68.73005064,85.86882712,49.53118819,91.17709828,66.50814454,83.48642986,85.63721699,100.0656751
Mar-17,94.5766873,93.19158515,92.89698798,87.25416902,87.76191949,108.2290901,85.82679142,185.4524289,74.17850866,114.5639321,43.42692287,79.89940211,94.219551,126.3876892,89.72524476,99.07288952,112.1113402,111.4561655,94.47066143,84.74000293,92.77610898,108.4367004,98.57982127,63.61020619,69.61030486,86.06395517,50.46624298,99.51576701,99.52443363,86.10471234,83.27805236,101.9302218
Abr 2017,94.83058343,93.89827965,93.7177684,91.11499321,107.5442679,112.5247461,83.34557001,184.0989645,72.76411226,125.8984342,47.78665725,79.75230141,93.79529786,120.5006499,86.75695328,104.9719656,117.4525773,114.569132,84.65471982,104.2156145,104.2274093,125.9723587,110.7902402,78.9321733,70.9487736,82.6484339,51.30573723,110.8209147,107.9752855,81.8616159,83.79721279,106.018339
May-17,95.27661716,95.01903164,94.85449493,95.04828891,118.03719,89.55435487,93.84965831,133.9078463,71.71207189,104.6525042,47.69901217,82.57473664,88.01411231,113.8580234,88.81502065,101.7657743,121.8402062,99.04043866,83.01518899,89.78028417,110.7118252,141.3592216,100.9822194,105.5146987,70.51680356,83.51011934,53.91310156,106.690216,89.56899457,82.90437866,87.0105012,109.1838777
Jun-17,95.29491598,95.03949576,94.89933889,95.95685275,127.0365039,92.85411714,94.7852934,89.47633609,74.85128304,94.30314898,57.98787576,82.21410269,87.2480997,128.9538345,94.02770925,97.25104636,103.6814433,87.7026606,83.13430345,106.3585762,97.69798183,136.4914517,93.24352097,119.9851745,69.57342072,84.07130759,57.1863071,110.9872319,76.08687512,78.38732,89.39129751,108.5859218
Jul-17,95.59303425,95.72777255,95.56656271,100.5019605,124.5411785,89.3589799,87.01971046,89.00027799,78.25259839,102.7915025,61.93160031,90.41567809,90.91464852,149.7236781,98.55805438,98.0612809,81,91.31036202,87.64927242,110.1625897,102.3424367,147.0574694,95.19874707,143.9634824,71.41833709,82.99498131,68.53797504,102.7398168,87.15521438,77.58628862,90.18839231,108.5859218
Ago 2017,95.91021379,96.42900995,96.45460908,104.9562882,122.8713506,89.14285714,85.88013078,89.32170408,79.34812149,105.4630874,64.1428128,101.2337477,98.43556655,175.7113506,95.54496585,103.3720287,73.32886598,97.36432176,133.4256407,89.67628534,107.5426461,134.265629,94.73031486,155.636619,75.89763232,86.04522288,71.23987238,93.14567465,96.32727954,84.10734769,90.12153074,110.165251
Sep-17,96.09167709,96.55520539,96.46548034,105.0592741,117.78833,96.55846121,82.39550192,98.44673014,78.62582511,105.4623284,63.06916049,104.2554807,98.19987037,157.8581911,92.49032643,102.6597173,72.53505155,106.2059941,185.9938091,88.81646404,114.5442353,130.576288,97.90729153,127.1043443,75.07483225,85.37086036,82.91983703,91.56051073,85.68732447,83.26839765,89.92422355,108.7491712
Oct-17,96.77407057,96.46243469,96.2548496,101.0039211,104.7731787,96.4140912,82.06228782,99.29633748,82.75487218,99.58711871,47.49724587,99.35180791,91.18569913,142.8990733,88.09177552,111.2690516,84.97010309,109.0846782,186.1675493,91.87930277,109.1584681,134.0248081,101.9368006,92.91301719,79.50376644,94.23825915,86.13241814,95.7684807,82.04081633,104.0762544,91.0667698,109.325861
Nov-17,97.66766294,97.71279281,97.6253083,105.6565919,93.52650246,111.8184569,82.96717433,122.3608312,91.57461817,108.2485181,46.99267798,98.03929012,92.45182959,135.989769,87.79897162,106.9872858,101.6948454,106.7443454,191.6847488,91.90566867,120.6446753,150.2235562,102.1820011,107.6624466,87.06643401,114.847683,80.15782903,92.42300475,89.98464707,123.0147219,91.06414778,109.163237
Dic 2017,98.2372137,98.74691333,98.80416098,109.6265047,88.7093809,115.8469851,92.74208224,122.4737647,91.76666687,110.8419287,46.009714,98.16456297,94.04277886,122.4302906,93.94590594,119.978678,106.356701,141.1913515,155.3684961,109.0815878,128.85882,126.7842439,105.8245753,143.6591694,89.37453008,121.1487578,78.58416264,92.25080031,86.86013855,130.5121861,85.46023048,111.7883636
Ene 2018,98.52846991,98.90244069,98.88637491,106.0044551,86.54138474,115.5331748,107.6030548,133.8296615,94.08393374,110.8320621,43.64573126,94.90651988,97.16354369,119.1119124,105.5548342,122.0137408,119.5412371,161.2910462,131.0061757,104.1921781,122.9522051,99.19165626,113.6284716,120.2446209,91.9925948,146.2172478,86.97961889,105.9498841,77.74199588,135.0093375,94.53111685,113.5077997
Feb-18,98.66723596,98.75646325,98.68729489,96.89364234,79.7522162,110.0609466,108.887592,142.2527625,86.48170404,105.0221241,46.25743309,101.7927304,92.85030346,112.6562959,113.1839666,119.9826265,134.6309278,116.069537,105.0475699,127.6929837,107.5977623,83.85437418,111.6321425,77.89828921,104.9552425,151.0431545,88.32363171,107.6859109,74.52087624,129.4447762,92.39285761,108.2168904
Mar-18,99.20857605,99.33900872,99.24920334,98.24466381,82.62957532,108.478928,108.2035932,208.9825561,80.26971368,103.6354805,45.74403983,100.4299136,91.23946733,101.4063483,108.6782923,109.8823344,124.0298969,96.64402767,98.39005812,97.81309506,106.8886011,82.66709164,103.1358737,94.73499405,104.476458,119.8921332,81.69090788,119.5047283,77.75772327,131.1710226,93.62061958,107.8128323
Abr 2018,98.83040044,99.26943069,99.24648552,96.27267595,87.44400651,113.9814134,112.4676042,209.4064911,77.7851591,110.9717131,48.01003049,100.8683686,86.32814802,109.1282653,107.1668787,110.0221117,120.4721649,84.08000498,91.72495941,87.36633953,101.955705,99.41919661,100.6930812,89.77722724,98.44306365,99.69794179,84.53614603,105.4406299,71.30574799,119.0190446,95.99748286,104.5834949
May-18,99.06371039,98.90244069,98.87890092,95.53651801,98.10552559,112.3933434,124.9967055,134.7209674,76.08812499,96.19526856,64.97696273,112.9230331,87.42929114,118.8318168,105.3185135,97.42714996,124.971134,90.60876067,89.9685902,94.98608466,103.0341445,102.2098861,95.27315763,82.06698789,94.63193883,104.6456084,90.73627858,91.46704934,72.57592211,105.5683531,100.3270973,106.2103604
